state,name,age,pop10,pop11,pop12,pop13,pop14,property
19,Iowa,84,12401,12483,12566,11992,12299,85
20,Kansas,84,10004,10113,10154,9985,10240,85
21,Kentucky,84,12994,13446,13452,13245,13867,85
22,Louisiana,84,12865,13109,13348,13182,13460,85
23,Maine,84,5128,5253,5434,5285,5380,85
24,Maryland,84,17196,17577,17425,17070,17628,85
25,Massachusetts,84,24643,24821,24594,23963,24147,85
26,Michigan,84,34768,35381,35131,34225,35040,85
27,Minnesota,84,17556,17985,18057,17658,18115,85
28,Mississippi,84,8479,8998,8875,8788,9018,85
29,Missouri,84,20299,20893,20732,20546,20924,85
30,Montana,84,3423,3495,3635,3649,3727,85
31,Nebraska,84,6620,6623,6762,6652,6693,85
32,Nevada,84,6451,6499,6637,6810,7391,85
33,New Hampshire,84,4325,4520,4522,4415,4537,85
34,New Jersey,84,31298,31454,31309,30850,31560,85
35,New Mexico,84,6030,6043,6344,6336,6927,85
36,New York,84,67935,68810,69140,67656,69440,85
37,North Carolina,84,27505,28642,29110,29149,29820,85
38,North Dakota,84,2742,2743,2744,2709,2725,85
39,Ohio,84,42079,42895,42616,41195,42020,85
40,Oklahoma,84,11787,12015,11797,11659,12379,85
41,Oregon,84,13325,13233,13076,12687,13159,85
42,Pennsylvania,84,54881,55232,55043,52512,53594,85
44,Rhode Island,84,4500,4472,4494,4221,4165,85
45,South Carolina,84,13181,13475,13818,13635,14196,85
46,South Dakota,84,3132,3146,3202,3245,3290,85
47,Tennessee,84,18718,19143,19529,19300,20333,85
48,Texas,84,58509,59623,60776,62082,65613,85
49,Utah,84,5882,5927,5958,6123,6411,85
50,Vermont,84,2213,2194,2290,2280,2289,85
51,Virginia,84,22255,22671,22732,22697,23826,85
53,Washington,84,19484,19553,19704,19732,20374,85
54,West Virginia,84,7202,7339,7368,7099,7241,85
55,Wisconsin,84,20076,20825,20883,20530,21131,85
56,Wyoming,84,1547,1573,1823,1759,1764,85
0,United States,85,5542810,5701611,5878746,6034307,6162231,85
1,Alabama,85,76150,77676,80191,81860,83567,85
2,Alaska,85,4768,5066,5326,5696,5931,85
3,Arizona,85,104841,109193,114333,119392,124772,85
5,Arkansas,85,51732,52620,53744,54409,55050,85
6,California,85,607129,628798,649774,670411,688650,85
8,Colorado,85,70362,73125,75950,78848,81627,85
9,Connecticut,85,85382,86344,87629,88951,89785,85
10,Delaware,85,15846,16218,16817,17442,17951,85
11,District of Columbia,85,10418,10621,10855,11049,11203,85
12,Florida,85,438849,466429,486832,506208,522291,85
13,Georgia,85,115059,118470,123168,127234,131194,85
15,Hawaii,85,30663,32277,34037,35619,36891,85
16,Idaho,85,25446,25837,26246,26792,27349,85
17,Illinois,85,237005,241923,247586,252441,256052,85
18,Indiana,85,116279,119016,121802,124355,126423,85
19,Iowa,85,75071,76110,77419,78147,78702,85
20,Kansas,85,59692,60543,61853,62925,63827,85
21,Kentucky,85,69698,71095,73075,74592,75895,85
22,Louisiana,85,66334,68332,70654,72539,74426,85
23,Maine,85,29331,29627,30494,31170,31721,85
24,Maryland,85,99096,102220,105434,108573,111008,85
25,Massachusetts,85,146318,148531,152206,155214,157194,85
26,Michigan,85,193371,198022,203435,207965,210821,85
27,Minnesota,85,107429,109598,112508,115057,116662,85
28,Mississippi,85,44681,45821,47398,48526,49635,85
29,Missouri,85,114519,116777,120151,122878,125005,85
30,Montana,85,20122,20492,21049,21576,21985,85
31,Nebraska,85,39516,40094,40744,41284,41852,85
32,Nevada,85,30633,32784,34543,36291,37764,85
33,New Hampshire,85,24988,25525,26608,27362,27875,85
34,New Jersey,85,180976,184379,188972,192383,194960,85
35,New Mexico,85,32344,33455,34794,36109,37373,85
36,New York,85,393788,402939,413492,422983,429182,85
37,North Carolina,85,148879,153543,160078,165213,170382,85
38,North Dakota,85,16778,17214,17487,17755,17959,85
39,Ohio,85,232323,237022,243015,247675,250929,85
40,Oklahoma,85,62437,63632,65549,67034,68092,85
41,Oregon,85,78466,80215,81698,82967,83540,85
42,Pennsylvania,85,308280,314372,322526,328390,331229,85
44,Rhode Island,85,27037,27105,27524,28250,28309,85
45,South Carolina,85,71434,73078,75685,78127,80384,85
46,South Dakota,85,19317,19766,20158,20575,20871,85
47,Tennessee,85,100818,103355,106234,108738,111140,85
48,Texas,85,308970,321882,336679,349255,361502,85
49,Utah,85,31279,32342,33091,33923,34758,85
50,Vermont,85,12874,13180,13440,13786,14107,85
51,Virginia,85,123582,127212,131535,135072,138840,85
53,Washington,85,118275,120670,123519,126476,128688,85
54,West Virginia,85,36199,36831,37943,38553,38735,85
55,Wisconsin,85,119274,121278,124124,126298,128096,85
56,Wyoming,85,8752,8957,9342,9939,10047,85
105,Zimbabwe,0,428610,428611,428612,428613,428614,10
105,Zimbabwe,1,418531,418532,418533,418534,418535,10
105,Zimbabwe,2,415608,415609,415610,415611,415612,10
105,Zimbabwe,3,349377,349378,349379,349380,349381,10
105,Zimbabwe,4,366348,366349,366350,366351,366352,10
105,Zimbabwe,5,348865,348866,348867,348868,348869,10
105,Zimbabwe,6,331134,331135,331136,331137,331138,10
105,Zimbabwe,7,344194,344195,344196,344197,344198,10
105,Zimbabwe,8,335083,335084,335085,335086,335087,10
105,Zimbabwe,9,338884,338885,338886,338887,338888,10
105,Zimbabwe,10,331623,331624,331625,331626,331627,10
105,Zimbabwe,11,328741,328742,328743,328744,328745,20
105,Zimbabwe,12,405414,405415,405416,405417,405418,20
105,Zimbabwe,13,317814,317815,317816,317817,317818,20
105,Zimbabwe,14,312055,312056,312057,312058,312059,20
105,Zimbabwe,15,291864,291865,291866,291867,291868,20
105,Zimbabwe,16,294665,294666,294667,294668,294669,20
105,Zimbabwe,17,296974,296975,296976,296977,296978,20
105,Zimbabwe,18,291408,291409,291410,291411,291412,20
105,Zimbabwe,19,237122,237123,237124,237125,237126,20
105,Zimbabwe,20,271428,271429,271430,271431,271432,20
105,Zimbabwe,21,226795,226796,226797,226798,226799,30
105,Zimbabwe,22,243990,243991,243992,243993,243994,30
105,Zimbabwe,23,229696,229697,229698,229699,229700,30
105,Zimbabwe,24,223755,223756,223757,223758,223759,30
105,Zimbabwe,25,237151,237152,237153,237154,237155,30
105,Zimbabwe,26,234320,234321,234322,234323,234324,30
105,Zimbabwe,27,221061,221062,221063,221064,221065,30
105,Zimbabwe,28,230842,230843,230844,230845,230846,30
105,Zimbabwe,29,208317,208318,208319,208320,208321,30
105,Zimbabwe,30,231164,231165,231166,231167,231168,30
105,Zimbabwe,31,159013,159014,159015,159016,159017,40
105,Zimbabwe,32,225106,225107,225108,225109,225110,40
105,Zimbabwe,33,153092,153093,153094,153095,153096,40
105,Zimbabwe,34,152372,152373,152374,152375,152376,40
105,Zimbabwe,35,167453,167454,167455,167456,167457,40
105,Zimbabwe,36,156064,156065,156066,156067,156068,40
105,Zimbabwe,37,141443,141444,141445,141446,141447,40
105,Zimbabwe,38,148242,148243,148244,148245,148246,40
105,Zimbabwe,39,123539,123540,123541,123542,123543,40
105,Zimbabwe,40,145857,145858,145859,145860,145861,40
105,Zimbabwe,41,80936,80937,80938,80939,80940,50
105,Zimbabwe,42,128643,128644,128645,128646,128647,50
105,Zimbabwe,43,88115,88116,88117,88118,88119,50
105,Zimbabwe,44,81235,81236,81237,81238,81239,50
105,Zimbabwe,45,81031,81032,81033,81034,81035,50
105,Zimbabwe,46,67912,67913,67914,67915,67916,50
105,Zimbabwe,47,61352,61353,61354,61355,61356,50
105,Zimbabwe,48,74143,74144,74145,74146,74147,50
105,Zimbabwe,49,63576,63577,63578,63579,63580,50
105,Zimbabwe,50,92156,92157,92158,92159,92160,50
105,Zimbabwe,51,52762,52763,52764,52765,52766,60
105,Zimbabwe,52,79411,79412,79413,79414,79415,60
105,Zimbabwe,53,59211,59212,59213,59214,59215,60
105,Zimbabwe,54,67315,67316,67317,67318,67319,60
105,Zimbabwe,55,58806,58807,58808,58809,58810,60
105,Zimbabwe,56,62834,62835,62836,62837,62838,60
105,Zimbabwe,57,51047,51048,51049,51050,51051,60
105,Zimbabwe,58,59778,59779,59780,59781,59782,60
105,Zimbabwe,59,49879,49880,49881,49882,49883,60
105,Zimbabwe,60,71679,71680,71681,71682,71683,60
105,Zimbabwe,61,31130,31131,31132,31133,31134,70
105,Zimbabwe,62,47293,47294,47295,47296,47297,70
105,Zimbabwe,63,38246,38247,38248,38249,38250,70
105,Zimbabwe,64,38368,38369,38370,38371,38372,70
105,Zimbabwe,65,57710,57711,57712,57713,57714,70
105,Zimbabwe,66,27650,27651,27652,27653,27654,70
105,Zimbabwe,67,30472,30473,30474,30475,30476,70
105,Zimbabwe,68,27852,27853,27854,27855,27856,70
105,Zimbabwe,69,23429,23430,23431,23432,23433,70
105,Zimbabwe,70,44494,44495,44496,44497,44498,70
105,Zimbabwe,71,18152,18153,18154,18155,18156,80
105,Zimbabwe,72,32367,32368,32369,32370,32371,80
105,Zimbabwe,73,21866,21867,21868,21869,21870,80
105,Zimbabwe,74,20818,20819,20820,20821,20822,80
105,Zimbabwe,75,22233,22234,22235,22236,22237,80
105,Zimbabwe,76,20469,20470,20471,20472,20473,80
105,Zimbabwe,77,15129,15130,15131,15132,15133,80
105,Zimbabwe,78,17533,17534,17535,17536,17537,80
105,Zimbabwe,79,13705,13706,13707,13708,13709,80
105,Zimbabwe,80,25830,25831,25832,25833,25834,80
105,Zimbabwe,81,10623,10624,10625,10626,10627,85
105,Zimbabwe,82,16715,16716,16717,16718,16719,85
105,Zimbabwe,83,9275,9276,9277,9278,9279,85
105,Zimbabwe,84,9170,9171,9172,9173,9174,85
105,Zimbabwe,85,57195,57196,57197,57198,57199,85
101,Australia,0,311150,311151,311152,311153,311154,10
101,Australia,1,308161,308162,308163,308164,308165,10
101,Australia,2,296660,296661,296662,296663,296664,10
101,Australia,3,301850,301851,301852,301853,301854,10
101,Australia,4,299970,299971,299972,299973,299974,10
101,Australia,5,299471,299472,299473,299474,299475,10
101,Australia,6,295096,295097,295098,295099,295100,10
101,Australia,7,294901,294902,294903,294904,294905,10
101,Australia,8,285542,285543,285544,285545,285546,10
101,Australia,9,280659,280660,280661,280662,280663,10
101,Australia,10,277618,277619,277620,277621,277622,10
101,Australia,11,276752,276753,276754,276755,276756,20
101,Australia,12,280612,280613,280614,280615,280616,20
101,Australia,13,281335,281336,281337,281338,281339,20
101,Australia,14,282093,282094,282095,282096,282097,20
101,Australia,15,282760,282761,282762,282763,282764,20
101,Australia,16,287318,287319,287320,287321,287322,20
101,Australia,17,290635,290636,290637,290638,290639,20
101,Australia,18,300393,300394,300395,300396,300397,20
101,Australia,19,304914,304915,304916,304917,304918,20
101,Australia,20,309418,309419,309420,309421,309422,20
101,Australia,21,316189,316190,316191,316192,316193,30
101,Australia,22,329544,329545,329546,329547,329548,30
101,Australia,23,343770,343771,343772,343773,343774,30
101,Australia,24,342761,342762,342763,342764,342765,30
101,Australia,25,342157,342158,342159,342160,342161,30
101,Australia,26,342687,342688,342689,342690,342691,30
101,Australia,27,346845,346846,346847,346848,346849,30
101,Australia,28,349479,349480,349481,349482,349483,30
101,Australia,29,347738,347739,347740,347741,347742,30
101,Australia,30,349225,349226,349227,349228,349229,30
101,Australia,31,339763,339764,339765,339766,339767,40
101,Australia,32,333057,333058,333059,333060,333061,40
101,Australia,33,320485,320486,320487,320488,320489,40
101,Australia,34,314604,314605,314606,314607,314608,40
101,Australia,35,307196,307197,307198,307199,307200,40
101,Australia,36,306527,306528,306529,306530,306531,40
101,Australia,37,307104,307105,307106,307107,307108,40
101,Australia,38,311886,311887,311888,311889,311890,40
101,Australia,39,318637,318638,318639,318640,318641,40
101,Australia,40,327010,327011,327012,327013,327014,40
101,Australia,41,340763,340764,340765,340766,340767,50
101,Australia,42,345928,345929,345930,345931,345932,50
101,Australia,43,327215,327216,327217,327218,327219,50
101,Australia,44,323042,323043,323044,323045,323046,50
101,Australia,45,309061,309062,309063,309064,309065,50
101,Australia,46,302080,302081,302082,302083,302084,50
101,Australia,47,301185,301186,301187,301188,301189,50
101,Australia,48,304127,304128,304129,304130,304131,50
101,Australia,49,312312,312313,312314,312315,312316,50
101,Australia,50,315697,315698,315699,315700,315701,50
101,Australia,51,315630,315631,315632,315633,315634,60
101,Australia,52,314581,314582,314583,314584,314585,60
101,Australia,53,303998,303999,304000,304001,304002,60
101,Australia,54,299481,299482,299483,299484,299485,60
101,Australia,55,291525,291526,291527,291528,291529,60
101,Australia,56,284808,284809,284810,284811,284812,60
101,Australia,57,280796,280797,280798,280799,280800,60
101,Australia,58,272448,272449,272450,272451,272452,60
101,Australia,59,263982,263983,263984,263985,263986,60
101,Australia,60,260915,260916,260917,260918,260919,60
101,Australia,61,251798,251799,251800,251801,251802,70
101,Australia,62,248247,248248,248249,248250,248251,70
101,Australia,63,243415,243416,243417,243418,243419,70
101,Australia,64,236333,236334,236335,236336,236337,70
101,Australia,65,237991,237992,237993,237994,237995,70
101,Australia,66,246610,246611,246612,246613,246614,70
101,Australia,67,208102,208103,208104,208105,208106,70
101,Australia,68,199370,199371,199372,199373,199374,70
101,Australia,69,189682,189683,189684,189685,189686,70
101,Australia,70,170656,170657,170658,170659,170660,80
101,Australia,71,166835,166836,166837,166838,166839,80
101,Australia,72,154640,154641,154642,154643,154644,80
101,Australia,73,148298,148299,148300,148301,148302,80
101,Australia,74,140687,140688,140689,140690,140691,80
101,Australia,75,132181,132182,132183,132184,132185,80
101,Australia,76,125666,125667,125668,125669,125670,80
101,Australia,77,118927,118928,118929,118930,118931,80
101,Australia,78,109704,109705,109706,109707,109708,80
101,Australia,79,102872,102873,102874,102875,102876,80
101,Australia,80,97898,97899,97900,97901,97902,80
101,Australia,81,92386,92387,92388,92389,92390,85
101,Australia,82,91272,91273,91274,91275,91276,85
101,Australia,83,85720,85721,85722,85723,85724,85
101,Australia,84,78487,78488,78489,78490,78491,85
101,Australia,85,439608,439609,439610,439611,439612,85
103,Japan,0,1045975,1045976,1045977,1045978,1045979,10
103,Japan,1,1045417,1045418,1045419,1045420,1045421,10
103,Japan,2,1074194,1074195,1074196,1074197,1074198,10
103,Japan,3,1069540,1069541,1069542,1069543,1069544,10
103,Japan,4,1061622,1061623,1061624,1061625,1061626,10
103,Japan,5,1058489,1058490,1058491,1058492,1058493,10
103,Japan,6,1098856,1098857,1098858,1098859,1098860,10
103,Japan,7,1117316,1117317,1117318,1117319,1117320,10
103,Japan,8,1147733,1147734,1147735,1147736,1147737,10
103,Japan,9,1163267,1163268,1163269,1163270,1163271,10
103,Japan,10,1175275,1175276,1175277,1175278,1175279,10
103,Japan,11,1176598,1176599,1176600,1176601,1176602,20
103,Japan,12,1195772,1195773,1195774,1195775,1195776,20
103,Japan,13,1190404,1190405,1190406,1190407,1190408,20
103,Japan,14,1182986,1182987,1182988,1182989,1182990,20
103,Japan,15,1218766,1218767,1218768,1218769,1218770,20
103,Japan,16,1226037,1226038,1226039,1226040,1226041,20
103,Japan,17,1202514,1202515,1202516,1202517,1202518,20
103,Japan,18,1215892,1215893,1215894,1215895,1215896,20
103,Japan,19,1200148,1200149,1200150,1200151,1200152,20
103,Japan,20,1219150,1219151,1219152,1219153,1219154,20
103,Japan,21,1249329,1249330,1249331,1249332,1249333,30
103,Japan,22,1288282,1288283,1288284,1288285,1288286,30
103,Japan,23,1321513,1321514,1321515,1321516,1321517,30
103,Japan,24,1348159,1348160,1348161,1348162,1348163,30
103,Japan,25,1404312,1404313,1404314,1404315,1404316,30
103,Japan,26,1449555,1449556,1449557,1449558,1449559,30
103,Japan,27,1469956,1469957,1469958,1469959,1469960,30
103,Japan,28,1475731,1475732,1475733,1475734,1475735,30
103,Japan,29,1494147,1494148,1494149,1494150,1494151,30
103,Japan,30,1561305,1561306,1561307,1561308,1561309,30
103,Japan,31,1600983,1600984,1600985,1600986,1600987,40
103,Japan,32,1669936,1669937,1669938,1669939,1669940,40
103,Japan,33,1712263,1712264,1712265,1712266,1712267,40
103,Japan,34,1797010,1797011,1797012,1797013,1797014,40
103,Japan,35,1880293,1880294,1880295,1880296,1880297,40
103,Japan,36,1981982,1981983,1981984,1981985,1981986,40
103,Japan,37,2017073,2017074,2017075,2017076,2017077,40
103,Japan,38,1978648,1978649,1978650,1978651,1978652,40
103,Japan,39,1928353,1928354,1928355,1928356,1928357,40
103,Japan,40,1874292,1874293,1874294,1874295,1874296,40
103,Japan,41,1846761,1846762,1846763,1846764,1846765,50
103,Japan,42,1807649,1807650,1807651,1807652,1807653,50
103,Japan,43,1803149,1803150,1803151,1803152,1803153,50
103,Japan,44,1410014,1410015,1410016,1410017,1410018,50
103,Japan,45,1744172,1744173,1744174,1744175,1744176,50
103,Japan,46,1632518,1632519,1632520,1632521,1632522,50
103,Japan,47,1594519,1594520,1594521,1594522,1594523,50
103,Japan,48,1542921,1542922,1542923,1542924,1542925,50
103,Japan,49,1518986,1518987,1518988,1518989,1518990,50
103,Japan,50,1532059,1532060,1532061,1532062,1532063,50
103,Japan,51,1559648,1559649,1559650,1559651,1559652,60
103,Japan,52,1519884,1519885,1519886,1519887,1519888,60
103,Japan,53,1478697,1478698,1478699,1478700,1478701,60
103,Japan,54,1554211,1554212,1554213,1554214,1554215,60
103,Japan,55,1608361,1608362,1608363,1608364,1608365,60
103,Japan,56,1611287,1611288,1611289,1611290,1611291,60
103,Japan,57,1713738,1713739,1713740,1713741,1713742,60
103,Japan,58,1809889,1809890,1809891,1809892,1809893,60
103,Japan,59,1920459,1920460,1920461,1920462,1920463,60
103,Japan,60,2066423,2066424,2066425,2066426,2066427,60
103,Japan,61,2261917,2261918,2261919,2261920,2261921,70
103,Japan,62,2244319,2244320,2244321,2244322,2244323,70
103,Japan,63,2132584,2132585,2132586,2132587,2132588,70
103,Japan,64,1332006,1332007,1332008,1332009,1332010,70
103,Japan,65,1426865,1426866,1426867,1426868,1426869,70
103,Japan,66,1732916,1732917,1732918,1732919,1732920,70
103,Japan,67,1674435,1674436,1674437,1674438,1674439,70
103,Japan,68,1714817,1714818,1714819,1714820,1714821,70
103,Japan,69,1661140,1661141,1661142,1661143,1661144,70
103,Japan,70,1500984,1500985,1500986,1500987,1500988,70
103,Japan,71,1298743,1298744,1298745,1298746,1298747,80
103,Japan,72,1376960,1376961,1376962,1376963,1376964,80
103,Japan,73,1400129,1400130,1400131,1400132,1400133,80
103,Japan,74,1386486,1386487,1386488,1386489,1386490,80
103,Japan,75,1308845,1308846,1308847,1308848,1308849,80
103,Japan,76,1217357,1217358,1217359,1217360,1217361,80
103,Japan,77,1197125,1197126,1197127,1197128,1197129,80
103,Japan,78,1143547,1143548,1143549,1143550,1143551,80
103,Japan,79,1074139,1074140,1074141,1074142,1074143,80
103,Japan,80,990275,990276,990277,990278,990279,80
103,Japan,81,932127,932128,932129,932130,932131,85
103,Japan,82,868554,868555,868556,868557,868558,85
103,Japan,83,801946,801947,801948,801949,801950,85
103,Japan,84,743362,743363,743364,743365,743366,85
103,Japan,85,4501870,4501870,4501870,4501870,4501870,85
102,Brazil,0,2713244,2713244,2713244,2713244,2713244,10
102,Brazil,1,2694909,2694909,2694909,2694909,2694909,10
102,Brazil,2,2726957,2726957,2726957,2726957,2726957,10
102,Brazil,3,2790782,2790782,2790782,2790782,2790782,10
102,Brazil,4,2870266,2870266,2870266,2870266,2870266,10
102,Brazil,5,2931988,2931988,2931988,2931988,2931988,10
102,Brazil,6,2894419,2894419,2894419,2894419,2894419,10
102,Brazil,7,2959192,2959192,2959192,2959192,2959192,10
102,Brazil,8,2995612,2995612,2995612,2995612,2995612,10
102,Brazil,9,3188164,3188164,3188164,3188164,3188164,10
102,Brazil,10,3505216,3505216,3505216,3505216,3505216,10
102,Brazil,11,3352844,3352844,3352844,3352844,3352844,20
102,Brazil,12,3402242,3402242,3402242,3402242,3402242,20
102,Brazil,13,3412748,3412748,3412748,3412748,3412748,20
102,Brazil,14,3493711,3493711,3493711,3493711,3493711,20
102,Brazil,15,3574929,3574929,3574929,3574929,3574929,20
102,Brazil,16,3410704,3410704,3410704,3410704,3410704,20
102,Brazil,17,3372241,3372241,3372241,3372241,3372241,20
102,Brazil,18,3367172,3367172,3367172,3367172,3367172,20
102,Brazil,19,3265826,3265826,3265826,3265826,3265826,20
102,Brazil,20,3389729,3389729,3389729,3389729,3389729,20
102,Brazil,21,3421736,3421736,3421736,3421736,3421736,30
102,Brazil,22,3510497,3510497,3510497,3510497,3510497,30
102,Brazil,23,3420254,3420254,3420254,3420254,3420254,30
102,Brazil,24,3502976,3502976,3502976,3502976,3502976,30
102,Brazil,25,3455045,3455045,3455045,3455045,3455045,30
102,Brazil,26,3298218,3298218,3298218,3298218,3298218,30
102,Brazil,27,3467072,3467072,3467072,3467072,3467072,30
102,Brazil,28,3515646,3515646,3515646,3515646,3515646,30
102,Brazil,29,3368433,3368433,3368433,3368433,3368433,30
102,Brazil,30,3548802,3548802,3548802,3548802,3548802,30
