DIVISION,STATE,NAME,SEX,AGE,POPEST2014_CIV
6,28,Mississippi,1,75,7769
6,28,Mississippi,1,76,7364
6,28,Mississippi,1,77,6541
6,28,Mississippi,1,78,6061
6,28,Mississippi,1,79,5642
6,28,Mississippi,1,80,4634
6,28,Mississippi,1,81,4359
6,28,Mississippi,1,82,3981
6,28,Mississippi,1,83,3649
6,28,Mississippi,1,84,3403
6,28,Mississippi,1,85,15610
6,28,Mississippi,1,999,1441839
6,28,Mississippi,2,0,18465
6,28,Mississippi,2,1,18486
6,28,Mississippi,2,2,19352
6,28,Mississippi,2,3,19110
6,28,Mississippi,2,4,19534
6,28,Mississippi,2,5,19938
6,28,Mississippi,2,6,21107
6,28,Mississippi,2,7,21019
6,28,Mississippi,2,8,20393
6,28,Mississippi,2,9,20046
6,28,Mississippi,2,10,19843
6,28,Mississippi,2,11,19450
6,28,Mississippi,2,12,19644
6,28,Mississippi,2,13,20381
6,28,Mississippi,2,14,20788
6,28,Mississippi,2,15,20220
6,28,Mississippi,2,16,20005
6,28,Mississippi,2,17,19633
6,28,Mississippi,2,18,20042
6,28,Mississippi,2,19,21355
6,28,Mississippi,2,20,21180
6,28,Mississippi,2,21,21709
6,28,Mississippi,2,22,22472
6,28,Mississippi,2,23,22860
6,28,Mississippi,2,24,22995
6,28,Mississippi,2,25,20676
6,28,Mississippi,2,26,19445
6,28,Mississippi,2,27,19156
6,28,Mississippi,2,28,19226
6,28,Mississippi,2,29,19787
6,28,Mississippi,2,30,19173
6,28,Mississippi,2,31,19702
6,28,Mississippi,2,32,19939
6,28,Mississippi,2,33,19861
6,28,Mississippi,2,34,20358
6,28,Mississippi,2,35,19137
6,28,Mississippi,2,36,18689
6,28,Mississippi,2,37,18859
6,28,Mississippi,2,38,18122
6,28,Mississippi,2,39,18373
6,28,Mississippi,2,40,18011
6,28,Mississippi,2,41,18533
6,28,Mississippi,2,42,19226
6,28,Mississippi,2,43,20202
6,28,Mississippi,2,44,20055
6,28,Mississippi,2,45,18903
6,28,Mississippi,2,46,18467
6,28,Mississippi,2,47,18579
6,28,Mississippi,2,48,18922
6,28,Mississippi,2,49,20447
6,28,Mississippi,2,50,20890
6,28,Mississippi,2,51,20963
6,28,Mississippi,2,52,21005
6,28,Mississippi,2,53,21457
6,28,Mississippi,2,54,21918
6,28,Mississippi,2,55,21195
6,28,Mississippi,2,56,20701
6,28,Mississippi,2,57,20969
6,28,Mississippi,2,58,20406
6,28,Mississippi,2,59,20503
6,28,Mississippi,2,60,19740
6,28,Mississippi,2,61,18629
6,28,Mississippi,2,62,18128
6,28,Mississippi,2,63,17755
6,28,Mississippi,2,64,17438
6,28,Mississippi,2,65,16613
6,28,Mississippi,2,66,16524
6,28,Mississippi,2,67,17238
6,28,Mississippi,2,68,12821
6,28,Mississippi,2,69,12754
6,28,Mississippi,2,70,12497
6,28,Mississippi,2,71,12771
6,28,Mississippi,2,72,11344
6,28,Mississippi,2,73,10677
6,28,Mississippi,2,74,10400
6,28,Mississippi,2,75,9736
6,28,Mississippi,2,76,9467
6,28,Mississippi,2,77,8553
6,28,Mississippi,2,78,8239
6,28,Mississippi,2,79,7987
6,28,Mississippi,2,80,6990
6,28,Mississippi,2,81,6783
6,28,Mississippi,2,82,6442
6,28,Mississippi,2,83,6098
6,28,Mississippi,2,84,5615
6,28,Mississippi,2,85,34025
6,28,Mississippi,2,999,1537146
4,29,Missouri,0,0,74184
4,29,Missouri,0,1,74647
4,29,Missouri,0,2,74602
4,29,Missouri,0,3,75090
4,29,Missouri,0,4,75795
4,29,Missouri,0,5,76020
4,29,Missouri,0,6,78448
4,29,Missouri,0,7,78759
4,29,Missouri,0,8,78698
4,29,Missouri,0,9,77830
4,29,Missouri,0,10,78088
4,29,Missouri,0,11,77304
4,29,Missouri,0,12,76727
4,29,Missouri,0,13,79043
4,29,Missouri,0,14,80471
4,29,Missouri,0,15,78715
4,29,Missouri,0,16,79246
4,29,Missouri,0,17,78923
4,29,Missouri,0,18,76404
4,29,Missouri,0,19,80378
4,29,Missouri,0,20,83002
4,29,Missouri,0,21,84749
4,29,Missouri,0,22,88858
4,29,Missouri,0,23,88284
4,29,Missouri,0,24,85548
4,29,Missouri,0,25,81125
4,29,Missouri,0,26,78215
4,29,Missouri,0,27,77762
4,29,Missouri,0,28,80095
4,29,Missouri,0,29,80328
4,29,Missouri,0,30,77905
4,29,Missouri,0,31,80303
4,29,Missouri,0,32,79939
4,29,Missouri,0,33,79715
4,29,Missouri,0,34,80522
4,29,Missouri,0,35,75201
4,29,Missouri,0,36,73067
4,29,Missouri,0,37,72015
4,29,Missouri,0,38,68819
4,29,Missouri,0,39,70968
4,29,Missouri,0,40,67913
4,29,Missouri,0,41,69366
4,29,Missouri,0,42,73764
4,29,Missouri,0,43,78430
4,29,Missouri,0,44,78464
4,29,Missouri,0,45,74159
4,29,Missouri,0,46,72399
4,29,Missouri,0,47,73848
4,29,Missouri,0,48,75726
4,29,Missouri,0,49,82347
4,29,Missouri,0,50,85352
4,29,Missouri,0,51,87010
4,29,Missouri,0,52,88274
4,29,Missouri,0,53,90165
4,29,Missouri,0,54,90070
4,29,Missouri,0,55,87327
4,29,Missouri,0,56,86800
4,29,Missouri,0,57,86376
4,29,Missouri,0,58,82765
4,29,Missouri,0,59,81434
4,29,Missouri,0,60,78719
4,29,Missouri,0,61,75144
4,29,Missouri,0,62,72883
4,29,Missouri,0,63,70743
4,29,Missouri,0,64,68274
4,29,Missouri,0,65,66627
4,29,Missouri,0,66,65313
4,29,Missouri,0,67,68538
4,29,Missouri,0,68,49864
4,29,Missouri,0,69,49782
4,29,Missouri,0,70,49613
4,29,Missouri,0,71,50973
4,29,Missouri,0,72,44880
4,29,Missouri,0,73,41405
4,29,Missouri,0,74,38498
4,29,Missouri,0,75,36511
4,29,Missouri,0,76,34524
4,29,Missouri,0,77,31750
4,29,Missouri,0,78,30377
4,29,Missouri,0,79,29110
4,29,Missouri,0,80,26507
4,29,Missouri,0,81,25535
4,29,Missouri,0,82,23936
4,29,Missouri,0,83,22543
4,29,Missouri,0,84,20924
4,29,Missouri,0,85,125005
4,29,Missouri,0,999,6045759
4,29,Missouri,1,0,38011
4,29,Missouri,1,1,38332
4,29,Missouri,1,2,38242
4,29,Missouri,1,3,38604
4,29,Missouri,1,4,39025
4,29,Missouri,1,5,38810
4,29,Missouri,1,6,40026
4,29,Missouri,1,7,40063
4,29,Missouri,1,8,40148
4,29,Missouri,1,9,39686
4,29,Missouri,1,10,39950
4,29,Missouri,1,11,39640
4,29,Missouri,1,12,39328
4,29,Missouri,1,13,40216
4,29,Missouri,1,14,41116
4,29,Missouri,1,15,40525
4,29,Missouri,1,16,40624
4,29,Missouri,1,17,40421
4,29,Missouri,1,18,39200
4,29,Missouri,1,19,40913
4,29,Missouri,1,20,42145
4,29,Missouri,1,21,43212
4,29,Missouri,1,22,44514
4,29,Missouri,1,23,44217
4,29,Missouri,1,24,42540
4,29,Missouri,1,25,40281
4,29,Missouri,1,26,38990
4,29,Missouri,1,27,38541
4,29,Missouri,1,28,39889
4,29,Missouri,1,29,40156
4,29,Missouri,1,30,38574
4,29,Missouri,1,31,39900
4,29,Missouri,1,32,39551
4,29,Missouri,1,33,39537
4,29,Missouri,1,34,40007
4,29,Missouri,1,35,37837
4,29,Missouri,1,36,36390
4,29,Missouri,1,37,35747
4,29,Missouri,1,38,33983
4,29,Missouri,1,39,35130
4,29,Missouri,1,40,33644
4,29,Missouri,1,41,34168
4,29,Missouri,1,42,36305
4,29,Missouri,1,43,38724
4,29,Missouri,1,44,38892
4,29,Missouri,1,45,36844
4,29,Missouri,1,46,35801
4,29,Missouri,1,47,36318
4,29,Missouri,1,48,37243
4,29,Missouri,1,49,40665
4,29,Missouri,1,50,42125
4,29,Missouri,1,51,42945
4,29,Missouri,1,52,43293
4,29,Missouri,1,53,44119
4,29,Missouri,1,54,44292
4,29,Missouri,1,55,42946
4,29,Missouri,1,56,42338
4,29,Missouri,1,57,41864
4,29,Missouri,1,58,40141
4,29,Missouri,1,59,39368
4,29,Missouri,1,60,37862
4,29,Missouri,1,61,36000
4,29,Missouri,1,62,34726
4,29,Missouri,1,63,33520
4,29,Missouri,1,64,32527
4,29,Missouri,1,65,31518
4,29,Missouri,1,66,31013
4,29,Missouri,1,67,32260
4,29,Missouri,1,68,23517
4,29,Missouri,1,69,23410
4,29,Missouri,1,70,23172
4,29,Missouri,1,71,23612
4,29,Missouri,1,72,20743
4,29,Missouri,1,73,18999
4,29,Missouri,1,74,17481
4,29,Missouri,1,75,16536
4,29,Missouri,1,76,15489
4,29,Missouri,1,77,14027
4,29,Missouri,1,78,13473
4,29,Missouri,1,79,12563
4,29,Missouri,1,80,11203
4,29,Missouri,1,81,10721
4,29,Missouri,1,82,9892
4,29,Missouri,1,83,9070
4,29,Missouri,1,84,8125
4,29,Missouri,1,85,41713
4,29,Missouri,1,999,2959228
4,29,Missouri,2,0,36173
4,29,Missouri,2,1,36315
4,29,Missouri,2,2,36360
4,29,Missouri,2,3,36486
4,29,Missouri,2,4,36770
4,29,Missouri,2,5,37210
4,29,Missouri,2,6,38422
4,29,Missouri,2,7,38696
4,29,Missouri,2,8,38550
4,29,Missouri,2,9,38144
4,29,Missouri,2,10,38138
4,29,Missouri,2,11,37664
4,29,Missouri,2,12,37399
4,29,Missouri,2,13,38827
4,29,Missouri,2,14,39355
4,29,Missouri,2,15,38190
4,29,Missouri,2,16,38622
4,29,Missouri,2,17,38502
4,29,Missouri,2,18,37204
4,29,Missouri,2,19,39465
4,29,Missouri,2,20,40857
4,29,Missouri,2,21,41537
4,29,Missouri,2,22,44344
4,29,Missouri,2,23,44067
4,29,Missouri,2,24,43008
4,29,Missouri,2,25,40844
4,29,Missouri,2,26,39225
4,29,Missouri,2,27,39221
4,29,Missouri,2,28,40206
4,29,Missouri,2,29,40172
4,29,Missouri,2,30,39331
4,29,Missouri,2,31,40403
4,29,Missouri,2,32,40388
4,29,Missouri,2,33,40178
4,29,Missouri,2,34,40515
4,29,Missouri,2,35,37364
4,29,Missouri,2,36,36677
4,29,Missouri,2,37,36268
4,29,Missouri,2,38,34836
4,29,Missouri,2,39,35838
4,29,Missouri,2,40,34269
4,29,Missouri,2,41,35198
4,29,Missouri,2,42,37459
4,29,Missouri,2,43,39706
4,29,Missouri,2,44,39572
4,29,Missouri,2,45,37315
4,29,Missouri,2,46,36598
4,29,Missouri,2,47,37530
4,29,Missouri,2,48,38483
4,29,Missouri,2,49,41682
4,29,Missouri,2,50,43227
4,29,Missouri,2,51,44065
4,29,Missouri,2,52,44981
4,29,Missouri,2,53,46046
4,29,Missouri,2,54,45778
4,29,Missouri,2,55,44381
4,29,Missouri,2,56,44462
4,29,Missouri,2,57,44512
4,29,Missouri,2,58,42624
4,29,Missouri,2,59,42066
4,29,Missouri,2,60,40857
4,29,Missouri,2,61,39144
4,29,Missouri,2,62,38157
4,29,Missouri,2,63,37223
4,29,Missouri,2,64,35747
4,29,Missouri,2,65,35109
4,29,Missouri,2,66,34300
4,29,Missouri,2,67,36278
4,29,Missouri,2,68,26347
4,29,Missouri,2,69,26372
4,29,Missouri,2,70,26441
4,29,Missouri,2,71,27361
4,29,Missouri,2,72,24137
4,29,Missouri,2,73,22406
4,29,Missouri,2,74,21017
4,29,Missouri,2,75,19975
4,29,Missouri,2,76,19035
4,29,Missouri,2,77,17723
4,29,Missouri,2,78,16904
4,29,Missouri,2,79,16547
4,29,Missouri,2,80,15304
4,29,Missouri,2,81,14814
4,29,Missouri,2,82,14044
4,29,Missouri,2,83,13473
4,29,Missouri,2,84,12799
4,29,Missouri,2,85,83292
4,29,Missouri,2,999,3086531
8,30,Montana,0,0,12269
8,30,Montana,0,1,12207
8,30,Montana,0,2,12147
8,30,Montana,0,3,12234
8,30,Montana,0,4,12337
8,30,Montana,0,5,12664
8,30,Montana,0,6,12847
8,30,Montana,0,7,13126
8,30,Montana,0,8,12776
8,30,Montana,0,9,12547
8,30,Montana,0,10,12424
8,30,Montana,0,11,12448
8,30,Montana,0,12,12311
8,30,Montana,0,13,12561
8,30,Montana,0,14,12381
8,30,Montana,0,15,12432
8,30,Montana,0,16,12595
8,30,Montana,0,17,12718
8,30,Montana,0,18,12518
8,30,Montana,0,19,13560
8,30,Montana,0,20,14023
8,30,Montana,0,21,14692
8,30,Montana,0,22,15497
8,30,Montana,0,23,15155
8,30,Montana,0,24,14076
8,30,Montana,0,25,12958
8,30,Montana,0,26,12559
8,30,Montana,0,27,12052
8,30,Montana,0,28,12267
8,30,Montana,0,29,12835
8,30,Montana,0,30,12806
8,30,Montana,0,31,13178
8,30,Montana,0,32,13114
8,30,Montana,0,33,12830
8,30,Montana,0,34,13001
8,30,Montana,0,35,12195
8,30,Montana,0,36,12147
8,30,Montana,0,37,11761
8,30,Montana,0,38,11077
8,30,Montana,0,39,11149
8,30,Montana,0,40,10742
8,30,Montana,0,41,10756
8,30,Montana,0,42,11193
8,30,Montana,0,43,12082
8,30,Montana,0,44,12053
8,30,Montana,0,45,11565
8,30,Montana,0,46,11186
8,30,Montana,0,47,11326
8,30,Montana,0,48,11708
8,30,Montana,0,49,12764
8,30,Montana,0,50,13481
8,30,Montana,0,51,14009
8,30,Montana,0,52,14498
8,30,Montana,0,53,15016
8,30,Montana,0,54,15359
8,30,Montana,0,55,15192
8,30,Montana,0,56,15663
8,30,Montana,0,57,15745
8,30,Montana,0,58,15494
8,30,Montana,0,59,15451
8,30,Montana,0,60,15328
8,30,Montana,0,61,15197
8,30,Montana,0,62,14626
8,30,Montana,0,63,14068
8,30,Montana,0,64,13618
8,30,Montana,0,65,13115
8,30,Montana,0,66,12680
8,30,Montana,0,67,13063
8,30,Montana,0,68,9598
8,30,Montana,0,69,9532
8,30,Montana,0,70,9284
8,30,Montana,0,71,9582
8,30,Montana,0,72,8156
8,30,Montana,0,73,7640
8,30,Montana,0,74,7085
8,30,Montana,0,75,6606
8,30,Montana,0,76,6165
8,30,Montana,0,77,5863
8,30,Montana,0,78,5324
8,30,Montana,0,79,5073
8,30,Montana,0,80,4494
8,30,Montana,0,81,4230
8,30,Montana,0,82,4093
8,30,Montana,0,83,3860
8,30,Montana,0,84,3727
8,30,Montana,0,85,21985
8,30,Montana,0,999,1019749
8,30,Montana,1,0,6272
8,30,Montana,1,1,6210
8,30,Montana,1,2,6165
8,30,Montana,1,3,6093
8,30,Montana,1,4,6211
8,30,Montana,1,5,6518
8,30,Montana,1,6,6628
8,30,Montana,1,7,6716
8,30,Montana,1,8,6637
8,30,Montana,1,9,6413
8,30,Montana,1,10,6307
8,30,Montana,1,11,6278
8,30,Montana,1,12,6240
8,30,Montana,1,13,6402
8,30,Montana,1,14,6450
8,30,Montana,1,15,6381
8,30,Montana,1,16,6528
8,30,Montana,1,17,6597
8,30,Montana,1,18,6580
8,30,Montana,1,19,7193
8,30,Montana,1,20,7298
8,30,Montana,1,21,7616
8,30,Montana,1,22,8171
8,30,Montana,1,23,7861
8,30,Montana,1,24,7146
8,30,Montana,1,25,6717
8,30,Montana,1,26,6386
8,30,Montana,1,27,6149
8,30,Montana,1,28,6160
8,30,Montana,1,29,6463
8,30,Montana,1,30,6463
8,30,Montana,1,31,6722
8,30,Montana,1,32,6652
8,30,Montana,1,33,6568
8,30,Montana,1,34,6631
8,30,Montana,1,35,6322
8,30,Montana,1,36,6263
8,30,Montana,1,37,5967
8,30,Montana,1,38,5659
8,30,Montana,1,39,5648
8,30,Montana,1,40,5506
8,30,Montana,1,41,5463
8,30,Montana,1,42,5699
8,30,Montana,1,43,6070
8,30,Montana,1,44,6037
8,30,Montana,1,45,5781
8,30,Montana,1,46,5651
8,30,Montana,1,47,5688
8,30,Montana,1,48,5874
8,30,Montana,1,49,6304
8,30,Montana,1,50,6708
8,30,Montana,1,51,6918
8,30,Montana,1,52,7172
8,30,Montana,1,53,7389
8,30,Montana,1,54,7442
8,30,Montana,1,55,7463
8,30,Montana,1,56,7633
8,30,Montana,1,57,7651
8,30,Montana,1,58,7602
8,30,Montana,1,59,7461
8,30,Montana,1,60,7544
8,30,Montana,1,61,7541
8,30,Montana,1,62,7362
8,30,Montana,1,63,7052
8,30,Montana,1,64,6848
8,30,Montana,1,65,6669
8,30,Montana,1,66,6475
8,30,Montana,1,67,6672
8,30,Montana,1,68,4813
8,30,Montana,1,69,4807
8,30,Montana,1,70,4652
8,30,Montana,1,71,4819
8,30,Montana,1,72,4051
8,30,Montana,1,73,3775
8,30,Montana,1,74,3507
8,30,Montana,1,75,3267
8,30,Montana,1,76,2968
8,30,Montana,1,77,2773
8,30,Montana,1,78,2528
8,30,Montana,1,79,2381
8,30,Montana,1,80,2097
8,30,Montana,1,81,1924
8,30,Montana,1,82,1818
8,30,Montana,1,83,1661
8,30,Montana,1,84,1576
8,30,Montana,1,85,8101
8,30,Montana,1,999,510874
8,30,Montana,2,0,5997
8,30,Montana,2,1,5997
8,30,Montana,2,2,5982
8,30,Montana,2,3,6141
8,30,Montana,2,4,6126
8,30,Montana,2,5,6146
8,30,Montana,2,6,6219
8,30,Montana,2,7,6410
8,30,Montana,2,8,6139
8,30,Montana,2,9,6134
8,30,Montana,2,10,6117
8,30,Montana,2,11,6170
8,30,Montana,2,12,6071
8,30,Montana,2,13,6159
8,30,Montana,2,14,5931
8,30,Montana,2,15,6051
8,30,Montana,2,16,6067
8,30,Montana,2,17,6121
8,30,Montana,2,18,5938
8,30,Montana,2,19,6367
8,30,Montana,2,20,6725
8,30,Montana,2,21,7076
8,30,Montana,2,22,7326
8,30,Montana,2,23,7294
8,30,Montana,2,24,6930
8,30,Montana,2,25,6241
8,30,Montana,2,26,6173
8,30,Montana,2,27,5903
8,30,Montana,2,28,6107
8,30,Montana,2,29,6372
8,30,Montana,2,30,6343
8,30,Montana,2,31,6456
8,30,Montana,2,32,6462
8,30,Montana,2,33,6262
8,30,Montana,2,34,6370
8,30,Montana,2,35,5873
8,30,Montana,2,36,5884
8,30,Montana,2,37,5794
8,30,Montana,2,38,5418
8,30,Montana,2,39,5501
8,30,Montana,2,40,5236
8,30,Montana,2,41,5293
8,30,Montana,2,42,5494
8,30,Montana,2,43,6012
8,30,Montana,2,44,6016
8,30,Montana,2,45,5784
8,30,Montana,2,46,5535
8,30,Montana,2,47,5638
8,30,Montana,2,48,5834
8,30,Montana,2,49,6460
8,30,Montana,2,50,6773
8,30,Montana,2,51,7091
8,30,Montana,2,52,7326
8,30,Montana,2,53,7627
8,30,Montana,2,54,7917
8,30,Montana,2,55,7729
8,30,Montana,2,56,8030
8,30,Montana,2,57,8094
8,30,Montana,2,58,7892
8,30,Montana,2,59,7990
8,30,Montana,2,60,7784
8,30,Montana,2,61,7656
8,30,Montana,2,62,7264
8,30,Montana,2,63,7016
8,30,Montana,2,64,6770
8,30,Montana,2,65,6446
8,30,Montana,2,66,6205
8,30,Montana,2,67,6391
8,30,Montana,2,68,4785
8,30,Montana,2,69,4725
8,30,Montana,2,70,4632
8,30,Montana,2,71,4763
8,30,Montana,2,72,4105
8,30,Montana,2,73,3865
8,30,Montana,2,74,3578
8,30,Montana,2,75,3339
8,30,Montana,2,76,3197
8,30,Montana,2,77,3090
8,30,Montana,2,78,2796
8,30,Montana,2,79,2692
8,30,Montana,2,80,2397
8,30,Montana,2,81,2306
8,30,Montana,2,82,2275
8,30,Montana,2,83,2199
8,30,Montana,2,84,2151
8,30,Montana,2,85,13884
8,30,Montana,2,999,508875
4,31,Nebraska,0,0,25903
4,31,Nebraska,0,1,26012
4,31,Nebraska,0,2,26007
4,31,Nebraska,0,3,25955
4,31,Nebraska,0,4,26301
4,31,Nebraska,0,5,26397
4,31,Nebraska,0,6,26861
4,31,Nebraska,0,7,26748
4,31,Nebraska,0,8,26575
4,31,Nebraska,0,9,26383
4,31,Nebraska,0,10,26409
4,31,Nebraska,0,11,25905
4,31,Nebraska,0,12,25435
4,31,Nebraska,0,13,25655
4,31,Nebraska,0,14,25582
4,31,Nebraska,0,15,24997
4,31,Nebraska,0,16,24761
4,31,Nebraska,0,17,24723
4,31,Nebraska,0,18,25014
4,31,Nebraska,0,19,28138
4,31,Nebraska,0,20,28618
4,31,Nebraska,0,21,28530
4,31,Nebraska,0,22,28583
4,31,Nebraska,0,23,26317
4,31,Nebraska,0,24,24760
4,31,Nebraska,0,25,23484
4,31,Nebraska,0,26,23889
4,31,Nebraska,0,27,23929
4,31,Nebraska,0,28,24987
4,31,Nebraska,0,29,25729
4,31,Nebraska,0,30,25152
4,31,Nebraska,0,31,25812
4,31,Nebraska,0,32,25938
4,31,Nebraska,0,33,25536
4,31,Nebraska,0,34,25715
4,31,Nebraska,0,35,23620
4,31,Nebraska,0,36,23116
4,31,Nebraska,0,37,22609
4,31,Nebraska,0,38,21652
4,31,Nebraska,0,39,22492
4,31,Nebraska,0,40,21055
4,31,Nebraska,0,41,21072
4,31,Nebraska,0,42,22141
4,31,Nebraska,0,43,22852
4,31,Nebraska,0,44,23040
4,31,Nebraska,0,45,21869
4,31,Nebraska,0,46,21178
4,31,Nebraska,0,47,21424
4,31,Nebraska,0,48,21914
4,31,Nebraska,0,49,23711
4,31,Nebraska,0,50,24478
4,31,Nebraska,0,51,25329
4,31,Nebraska,0,52,25635
4,31,Nebraska,0,53,26245
4,31,Nebraska,0,54,26741
4,31,Nebraska,0,55,25689
4,31,Nebraska,0,56,25444
4,31,Nebraska,0,57,25058
4,31,Nebraska,0,58,24580
4,31,Nebraska,0,59,24383
4,31,Nebraska,0,60,23563
4,31,Nebraska,0,61,22482
4,31,Nebraska,0,62,22155
4,31,Nebraska,0,63,21152
4,31,Nebraska,0,64,20365
4,31,Nebraska,0,65,19368
4,31,Nebraska,0,66,18642
4,31,Nebraska,0,67,19122
4,31,Nebraska,0,68,13637
4,31,Nebraska,0,69,13759
4,31,Nebraska,0,70,13568
4,31,Nebraska,0,71,13698
4,31,Nebraska,0,72,11976
4,31,Nebraska,0,73,10998
4,31,Nebraska,0,74,10576
4,31,Nebraska,0,75,10171
4,31,Nebraska,0,76,9890
4,31,Nebraska,0,77,9405
4,31,Nebraska,0,78,8798
4,31,Nebraska,0,79,8655
4,31,Nebraska,0,80,7782
4,31,Nebraska,0,81,7634
4,31,Nebraska,0,82,7524
4,31,Nebraska,0,83,7241
4,31,Nebraska,0,84,6693
4,31,Nebraska,0,85,41852
4,31,Nebraska,0,999,1874773
4,31,Nebraska,1,0,13276
4,31,Nebraska,1,1,13339
4,31,Nebraska,1,2,13238
4,31,Nebraska,1,3,13210
4,31,Nebraska,1,4,13489
4,31,Nebraska,1,5,13478
4,31,Nebraska,1,6,13817
4,31,Nebraska,1,7,13662
4,31,Nebraska,1,8,13627
4,31,Nebraska,1,9,13528
4,31,Nebraska,1,10,13583
4,31,Nebraska,1,11,13266
4,31,Nebraska,1,12,12856
4,31,Nebraska,1,13,13098
4,31,Nebraska,1,14,13102
4,31,Nebraska,1,15,12864
4,31,Nebraska,1,16,12617
4,31,Nebraska,1,17,12585
4,31,Nebraska,1,18,12578
4,31,Nebraska,1,19,14487
4,31,Nebraska,1,20,14428
4,31,Nebraska,1,21,14674
4,31,Nebraska,1,22,14419
4,31,Nebraska,1,23,13487
4,31,Nebraska,1,24,12805
4,31,Nebraska,1,25,11998
4,31,Nebraska,1,26,12212
4,31,Nebraska,1,27,12274
4,31,Nebraska,1,28,12687
4,31,Nebraska,1,29,13013
4,31,Nebraska,1,30,12782
4,31,Nebraska,1,31,13097
4,31,Nebraska,1,32,13031
4,31,Nebraska,1,33,12933
4,31,Nebraska,1,34,13072
4,31,Nebraska,1,35,11976
4,31,Nebraska,1,36,11734
4,31,Nebraska,1,37,11452
4,31,Nebraska,1,38,10979
4,31,Nebraska,1,39,11437
4,31,Nebraska,1,40,10581
4,31,Nebraska,1,41,10628
4,31,Nebraska,1,42,11135
4,31,Nebraska,1,43,11627
4,31,Nebraska,1,44,11638
4,31,Nebraska,1,45,11044
4,31,Nebraska,1,46,10671
4,31,Nebraska,1,47,10795
4,31,Nebraska,1,48,11120
4,31,Nebraska,1,49,11966
4,31,Nebraska,1,50,12182
4,31,Nebraska,1,51,12639
4,31,Nebraska,1,52,12738
4,31,Nebraska,1,53,12974
4,31,Nebraska,1,54,13306
4,31,Nebraska,1,55,12880
4,31,Nebraska,1,56,12633
4,31,Nebraska,1,57,12445
4,31,Nebraska,1,58,12290
4,31,Nebraska,1,59,12026
4,31,Nebraska,1,60,11622
4,31,Nebraska,1,61,10983
4,31,Nebraska,1,62,10864
4,31,Nebraska,1,63,10257
4,31,Nebraska,1,64,9856
4,31,Nebraska,1,65,9517
4,31,Nebraska,1,66,9095
4,31,Nebraska,1,67,9266
4,31,Nebraska,1,68,6634
4,31,Nebraska,1,69,6613
4,31,Nebraska,1,70,6599
4,31,Nebraska,1,71,6498
4,31,Nebraska,1,72,5566
4,31,Nebraska,1,73,4998
4,31,Nebraska,1,74,4878
4,31,Nebraska,1,75,4647
4,31,Nebraska,1,76,4444
4,31,Nebraska,1,77,4186
4,31,Nebraska,1,78,3854
4,31,Nebraska,1,79,3797
4,31,Nebraska,1,80,3342
4,31,Nebraska,1,81,3169
4,31,Nebraska,1,82,3046
4,31,Nebraska,1,83,2960
4,31,Nebraska,1,84,2648
4,31,Nebraska,1,85,14383
4,31,Nebraska,1,999,931230
4,31,Nebraska,2,0,12627
4,31,Nebraska,2,1,12673
4,31,Nebraska,2,2,12769
4,31,Nebraska,2,3,12745
4,31,Nebraska,2,4,12812
4,31,Nebraska,2,5,12919
4,31,Nebraska,2,6,13044
4,31,Nebraska,2,7,13086
4,31,Nebraska,2,8,12948
4,31,Nebraska,2,9,12855
4,31,Nebraska,2,10,12826
4,31,Nebraska,2,11,12639
4,31,Nebraska,2,12,12579
4,31,Nebraska,2,13,12557
4,31,Nebraska,2,14,12480
4,31,Nebraska,2,15,12133
4,31,Nebraska,2,16,12144
4,31,Nebraska,2,17,12138
4,31,Nebraska,2,18,12436
4,31,Nebraska,2,19,13651
4,31,Nebraska,2,20,14190
4,31,Nebraska,2,21,13856
4,31,Nebraska,2,22,14164
4,31,Nebraska,2,23,12830
4,31,Nebraska,2,24,11955
4,31,Nebraska,2,25,11486
4,31,Nebraska,2,26,11677
4,31,Nebraska,2,27,11655
4,31,Nebraska,2,28,12300
4,31,Nebraska,2,29,12716
4,31,Nebraska,2,30,12370
4,31,Nebraska,2,31,12715
4,31,Nebraska,2,32,12907
4,31,Nebraska,2,33,12603
4,31,Nebraska,2,34,12643
4,31,Nebraska,2,35,11644
4,31,Nebraska,2,36,11382
4,31,Nebraska,2,37,11157
4,31,Nebraska,2,38,10673
4,31,Nebraska,2,39,11055
4,31,Nebraska,2,40,10474
4,31,Nebraska,2,41,10444
4,31,Nebraska,2,42,11006
4,31,Nebraska,2,43,11225
4,31,Nebraska,2,44,11402
4,31,Nebraska,2,45,10825
4,31,Nebraska,2,46,10507
4,31,Nebraska,2,47,10629
4,31,Nebraska,2,48,10794
4,31,Nebraska,2,49,11745
4,31,Nebraska,2,50,12296
4,31,Nebraska,2,51,12690
4,31,Nebraska,2,52,12897
4,31,Nebraska,2,53,13271
4,31,Nebraska,2,54,13435
4,31,Nebraska,2,55,12809
4,31,Nebraska,2,56,12811
4,31,Nebraska,2,57,12613
4,31,Nebraska,2,58,12290
4,31,Nebraska,2,59,12357
4,31,Nebraska,2,60,11941
4,31,Nebraska,2,61,11499
4,31,Nebraska,2,62,11291
4,31,Nebraska,2,63,10895
4,31,Nebraska,2,64,10509
4,31,Nebraska,2,65,9851
4,31,Nebraska,2,66,9547
4,31,Nebraska,2,67,9856
4,31,Nebraska,2,68,7003
4,31,Nebraska,2,69,7146
4,31,Nebraska,2,70,6969
4,31,Nebraska,2,71,7200
